id,fecha,producto,precio,cantidad
576,Ayer,Nodachi Elite,1043.94,5
577,2023-07-11,Katana Acero,770.84,7
578,08-20-2023,Tanto Madera,1261.05,3
579,Ayer,Boken Entrenamiento,988.48,6
580,Ayer,Boken Entrenamiento,827.26,7
581,Ayer,Nodachi Elite,1156.58,4
582,10-02-2023,Katana Acero,,5
583,06/11/2023,Nodachi Elite,1361.0,7
584,2023-02-10,Tanto Madera,938.49,9
585,2023-04-25,Katana Acero,1390.3,9
586,Hace 2 dias,Shuriken,261.83,1
587,Ayer,Nodachi Elite,191.07,3
588,Ayer,Kunai Hierro,1459.39,10
589,2023-06-26,  Shuriken  ,998.52,2
590,01-08-2023,katana acero,1340.36,5
591,09/11/2023,Tanto Madera,649.3,4
592,2023-01-01,Shuriken,399.19,10
593,Ayer,Shuriken,682.02,9
594,Hace 2 dias,Kunai Hierro,1295.32,1
595,Hace 2 dias,Tanto Madera,1356.64,10
596,2023-10-14,Boken Entrenamiento,246.11,9
597,07/04/2023,Nodachi Elite,520.04,3
598,10-03-2023,Nodachi Elite,501.33,10
599,Ayer,Kunai Hierro,1089.06,3
600,27/11/2023,nodachi elite,753.37,10
601,07-30-2023,Katana Acero,,10
601,07-30-2023,Katana Acero,,10
602,Hace 2 dias,Nodachi Elite,1305.13,9
603,2023-10-20,Kunai Hierro,323.61,9
604,2023-09-28,Boken Entrenamiento,260.87,4
605,2023-08-08,Katana Acero,910.71,6
606,Hace 2 dias,Nodachi Elite,37.49,8
607,12-08-2023,Katana Acero,379.06,4
608,Ayer,Boken Entrenamiento,1205.32,2
609,Ayer,Tanto Madera,,8
610,2023-04-26,Katana Acero,501.74,7
611,15/11/2023,Shuriken,1469.31,8
612,2023-07-28,Shuriken,376.58,7
613,2023-10-11,Shuriken,1044.67,1
614,10-16-2023,Katana Acero,960.79,7
615,2023-09-06,Nodachi Elite,1300.68,10
616,2023-04-20,Shuriken,75.76,5
617,02-01-2023,Shuriken,1302.75,2
618,2023-03-17,Tanto Madera,1188.26,10
619,Hace 2 dias,Boken Entrenamiento,144.32,9
620,Ayer,Nodachi Elite,,1
621,17/05/2023,Kunai Hierro,582.12,2
622,Hace 2 dias,Katana Acero,926.99,2
623,Ayer,Boken Entrenamiento,614.13,1
624,2023-12-06,  Shuriken  ,1170.78,5
625,22/11/2023,Boken Entrenamiento,1109.13,9
626,09-16-2023,Nodachi Elite,608.34,4
627,09/08/2023,Kunai Hierro,229.71,3
628,Hace 2 dias,Nodachi Elite,1110.71,7
629,07/11/2023,Nodachi Elite,428.69,6
630,2023-11-28,Boken Entrenamiento,1115.71,10
631,26/06/2023,Boken Entrenamiento,864.52,4
632,Ayer,Boken Entrenamiento,1160.12,2
633,22/03/2023,Shuriken,545.78,10
634,03-16-2023,Shuriken,1172.5,8
635,2023-06-11,Shuriken,519.64,8
636,09/07/2023,katana acero,ERR,10
637,28/06/2023,Boken Entrenamiento,192.59,6
638,02-20-2023,Shuriken,1045.4,1
639,2023-04-02,Tanto Madera,1016.76,1
640,Hace 2 dias,Shuriken,,10
641,Ayer,Shuriken,688.39,9
642,23/04/2023,Tanto Madera,358.8,4
643,04-25-2023,Shuriken,380.98,1
644,Hace 2 dias,Tanto Madera,1106.98,9
645,08-08-2023,Tanto Madera,ERR,8
646,2023-10-26,Boken Entrenamiento,1401.21,9
647,04-25-2023,Boken Entrenamiento,220.05,6
648,Hace 2 dias,Shuriken,1451.9,6
649,Ayer,Shuriken,1120.31,1
650,Hace 2 dias,Shuriken,636.84,8
651,02-24-2023,Shuriken,807.01,4
652,2023-05-04,Tanto Madera,1280.95,10
653,2023-10-23,Shuriken,345.15,5
654,Hace 2 dias,Nodachi Elite,1496.35,10
655,03/09/2023,Kunai Hierro,344.35,3
656,Ayer,Katana Acero,ERR,6
657,22/04/2023,Tanto Madera,822.37,5
658,2023-12-07,Kunai Hierro,755.0,1
659,03/08/2023,Katana Acero,1494.12,1
660,09/06/2023,Kunai Hierro,84.42,1
661,25/04/2023,Tanto Madera,189.75,7
662,Ayer,Shuriken,1265.3,3
663,03-27-2023,Tanto Madera,ERR,4
664,23/03/2023,Boken Entrenamiento,1172.15,6
665,03-24-2023,Nodachi Elite,ERR,10
666,Ayer,  Katana Acero  ,1124.3,3
667,Hace 2 dias,Shuriken,,9
668,16/11/2023,Nodachi Elite,77.69,2
669,2023-11-22,Katana Acero,572.22,2
670,Ayer,Shuriken,449.2,3
671,30/01/2023,Nodachi Elite,327.23,3
672,08/05/2023,Kunai Hierro,626.94,6
673,Hace 2 dias,Kunai Hierro,1232.56,5
674,17/08/2023,Nodachi Elite,1007.57,2
675,10-14-2023,  Nodachi Elite  ,975.69,8
676,07/03/2023,Boken Entrenamiento,763.57,2
677,2023-07-22,Shuriken,422.53,7
678,2023-01-21,Shuriken,1028.39,9
679,02-04-2023,Nodachi Elite,1268.79,1
680,2023-06-16,Katana Acero,761.32,1
681,2023-01-16,Katana Acero,933.4,5
682,04-27-2023,  Kunai Hierro  ,1013.33,2
683,27/10/2023,Katana Acero,487.9,1
684,2023-06-21,Tanto Madera,324.93,8
685,04-18-2023,Boken Entrenamiento,329.75,5
686,14/05/2023,Kunai Hierro,1078.48,10
687,2023-01-11,Tanto Madera,1232.5,10
688,Ayer,Boken Entrenamiento,,10
689,Ayer,Boken Entrenamiento,,5
690,Ayer,Boken Entrenamiento,509.28,5
691,12-04-2023,Nodachi Elite,273.03,10
692,2023-08-31,Katana Acero,447.11,5
693,04-04-2023,Shuriken,1091.65,10
694,Hace 2 dias,Boken Entrenamiento,1344.89,3
695,2023-02-18,Tanto Madera,1422.79,1
696,01/09/2023,Tanto Madera,1297.21,7
697,Ayer,Boken Entrenamiento,1177.24,6
698,03-21-2023,Tanto Madera,719.05,1
699,09-29-2023,Nodachi Elite,ERR,10
700,Hace 2 dias,Boken Entrenamiento,445.79,10
701,2023-11-23,Kunai Hierro,ERR,7
702,10/05/2023,Boken Entrenamiento,629.68,10
703,14/11/2023,  Nodachi Elite  ,13.52,3
704,07-18-2023,Tanto Madera,1047.64,10
705,28/02/2023,Tanto Madera,ERR,6
706,17/02/2023,Boken Entrenamiento,1054.7,9
707,11-05-2023,Katana Acero,674.7,9
708,03/02/2023,Boken Entrenamiento,889.14,10
709,2023-11-26,Kunai Hierro,821.38,9
709,2023-11-26,Kunai Hierro,821.38,9
710,26/11/2023,Tanto Madera,1293.35,3
711,08-31-2023,Boken Entrenamiento,ERR,7
711,08-31-2023,Boken Entrenamiento,ERR,7
712,02-08-2023,Shuriken,1479.01,3
713,Ayer,Shuriken,1219.34,1
714,01-02-2023,  Tanto Madera  ,679.6,8
715,Ayer,Nodachi Elite,304.78,-1
716,07-10-2023,Tanto Madera,1494.49,5
717,Ayer,Boken Entrenamiento,774.22,7
718,Ayer,Nodachi Elite,64.84,1
719,01-06-2023,Tanto Madera,646.19,4
720,2023-09-05,Boken Entrenamiento,119.4,10
721,10-07-2023,Shuriken,1045.41,9
722,03-12-2023,boken entrenamiento,577.22,4
723,Hace 2 dias,  Kunai Hierro  ,1290.89,8
724,2023-10-10,Nodachi Elite,758.84,3
725,2023-12-08,Kunai Hierro,272.33,10
726,06/01/2023,  Nodachi Elite  ,250.12,9
727,03-18-2023,  boken entrenamiento  ,681.58,5
728,Ayer,Nodachi Elite,1284.23,2
729,08-11-2023,Shuriken,34.32,5
730,2023-08-12,nodachi elite,590.37,5
731,2023-01-22,Tanto Madera,262.05,1
732,10-13-2023,Shuriken,1436.65,3
733,16/10/2023,  Katana Acero  ,1455.94,3
733,16/10/2023,  Katana Acero  ,1455.94,3
734,2023-07-02,tanto madera,337.1,4
735,18/03/2023,Nodachi Elite,687.7,1
736,2023-11-29,Kunai Hierro,341.65,4
737,02-24-2023,Nodachi Elite,1476.17,6
738,05-26-2023,Boken Entrenamiento,ERR,10
739,Hace 2 dias,Shuriken,277.78,3
740,05-31-2023,Katana Acero,940.36,1
741,2023-07-07,Shuriken,1276.64,9
741,2023-07-07,Shuriken,1276.64,9
742,Ayer,Nodachi Elite,604.98,3
743,Ayer,Tanto Madera,91.32,4
744,10-04-2023,Katana Acero,210.17,2
745,2023-09-15,Katana Acero,1043.12,6
746,20/08/2023,Nodachi Elite,,3
747,16/07/2023,tanto madera,894.47,9
747,16/07/2023,tanto madera,894.47,9
748,06-14-2023,Katana Acero,249.95,9
749,02/05/2023,Boken Entrenamiento,601.2,7
750,2023-06-13,Boken Entrenamiento,492.73,1
751,29/03/2023,Boken Entrenamiento,127.35,5
752,2023-03-22,nodachi elite,887.41,1
753,01/03/2023,Nodachi Elite,ERR,2
754,2023-12-18,  Nodachi Elite  ,1479.74,9
755,21/10/2023,Tanto Madera,222.16,3
756,Hace 2 dias,Boken Entrenamiento,1121.78,2
757,2023-06-01,Katana Acero,1111.09,10
758,2023-01-19,Tanto Madera,653.95,2
759,02-25-2023,Tanto Madera,1161.46,2
760,Ayer,Kunai Hierro,1341.61,1
761,06-05-2023,Kunai Hierro,405.56,9
762,21/02/2023,Tanto Madera,69.62,7
763,11/11/2023,Tanto Madera,882.15,5
763,11/11/2023,Tanto Madera,882.15,5
764,2023-08-07,Nodachi Elite,ERR,9
765,Hace 2 dias,Tanto Madera,457.29,6
766,01-19-2023,Boken Entrenamiento,1188.76,6
767,06-08-2023,Tanto Madera,1288.93,1
768,24/04/2023,Kunai Hierro,1055.65,9
769,Hace 2 dias,Nodachi Elite,176.93,7
770,Ayer,  katana acero  ,748.32,7
771,25/07/2023,Tanto Madera,1055.05,2
772,10/11/2023,Boken Entrenamiento,1210.16,8
772,10/11/2023,Boken Entrenamiento,1210.16,8
773,2023-02-10,Shuriken,,1
774,09-11-2023,Nodachi Elite,23.19,9
775,2023-12-09,Nodachi Elite,853.25,1
776,2023-10-20,Shuriken,162.73,1
777,2023-09-07,Katana Acero,607.47,2
778,06-28-2023,Boken Entrenamiento,1470.86,3
779,2023-02-27,Shuriken,1459.43,5
780,2023-05-05,Nodachi Elite,1190.39,5
781,12-01-2023,Tanto Madera,727.82,10
782,2023-03-11,Tanto Madera,1058.14,7
783,2023-05-16,Tanto Madera,1475.42,2
784,15/09/2023,Shuriken,,9
785,26/05/2023,Nodachi Elite,,10
786,Ayer,Boken Entrenamiento,729.93,8
787,Ayer,Kunai Hierro,814.37,7
788,12-07-2023,Tanto Madera,1048.31,5
789,Ayer,Kunai Hierro,688.54,8
790,10-09-2023,Tanto Madera,ERR,7
791,01/05/2023,  Tanto Madera  ,,6
792,2023-06-25,Tanto Madera,603.76,5
793,01-05-2023,Katana Acero,973.03,8
794,Hace 2 dias,Katana Acero,1093.58,7
794,Hace 2 dias,Katana Acero,1093.58,7
795,2023-05-04,Katana Acero,1092.7,1
795,2023-05-04,Katana Acero,1092.7,1
796,04-20-2023,Boken Entrenamiento,,8
797,06/04/2023,Boken Entrenamiento,589.2,9
798,Ayer,boken entrenamiento,735.01,10
799,09-24-2023,Shuriken,487.36,9
800,Ayer,Katana Acero,989.12,9
801,Ayer,Nodachi Elite,577.27,8
802,02/05/2023,boken entrenamiento,1095.03,4
803,Hace 2 dias,Shuriken,784.09,8
804,Ayer,Katana Acero,1444.58,2
805,04/11/2023,Shuriken,1462.98,10
806,06-06-2023,Katana Acero,13.37,7
807,31/08/2023,Boken Entrenamiento,521.87,4
808,17/03/2023,Boken Entrenamiento,546.96,8
809,Hace 2 dias,Kunai Hierro,ERR,7
810,06-15-2023,Shuriken,ERR,7
811,Hace 2 dias,Tanto Madera,849.8,8
812,08-07-2023,  Tanto Madera  ,338.28,3
813,05-01-2023,Shuriken,560.44,1
814,09-19-2023,Tanto Madera,308.53,10
815,2023-08-05,Boken Entrenamiento,1236.91,6
816,2023-10-03,Katana Acero,611.96,1
817,Ayer,Kunai Hierro,1460.72,4
818,Ayer,Nodachi Elite,479.89,6
819,07-03-2023,Boken Entrenamiento,282.74,3
820,Ayer,Katana Acero,737.79,5
821,Ayer,Katana Acero,1345.31,5
822,Hace 2 dias,tanto madera,ERR,1
823,Ayer,Shuriken,418.91,6
824,2023-04-20,nodachi elite,1146.99,6
825,07-29-2023,Tanto Madera,1381.79,3
826,05-29-2023,Nodachi Elite,1273.58,2
827,Ayer,Kunai Hierro,472.74,4
828,12-17-2023,Shuriken,,2
829,06/06/2023,  Boken Entrenamiento  ,1201.61,2
830,2023-03-04,Shuriken,418.77,2
831,10-19-2023,Tanto Madera,1396.65,2
832,05-28-2023,Tanto Madera,204.61,4
833,08-04-2023,Katana Acero,1248.86,7
834,Ayer,Shuriken,1324.85,2
835,07-09-2023,Shuriken,1486.58,2
836,2023-10-08,Katana Acero,502.36,4
837,Ayer,Tanto Madera,1328.61,4
838,08-03-2023,Kunai Hierro,994.5,2
839,2023-12-12,Boken Entrenamiento,,10
840,02-06-2023,Nodachi Elite,1264.0,3
841,Hace 2 dias,Nodachi Elite,286.23,5
842,04-04-2023,Kunai Hierro,590.91,7
843,Hace 2 dias,Kunai Hierro,703.59,10
844,2023-09-16,Shuriken,401.24,2
845,08-06-2023,Boken Entrenamiento,1306.77,7
846,Ayer,Boken Entrenamiento,188.38,10
847,Hace 2 dias,Shuriken,1099.51,7
848,25/05/2023,Shuriken,684.75,1
849,2023-07-01,Nodachi Elite,246.67,3
850,15/04/2023,Boken Entrenamiento,302.27,5
851,2023-07-01,Kunai Hierro,367.87,6
852,11/05/2023,Kunai Hierro,770.67,2
853,02-13-2023,Kunai Hierro,878.39,7
854,23/05/2023,Boken Entrenamiento,1151.14,2
855,2023-12-02,Kunai Hierro,176.32,9
856,12-03-2023,Tanto Madera,202.92,10
857,Ayer,Kunai Hierro,1104.28,1
857,Ayer,Kunai Hierro,1104.28,1
858,2023-06-25,Shuriken,112.46,9
859,Ayer,Nodachi Elite,83.13,9
860,11/06/2023,Tanto Madera,616.8,1
861,Ayer,Shuriken,1012.56,2
862,2023-05-03,Nodachi Elite,41.66,1
863,2023-12-16,Shuriken,809.42,1
864,05-03-2023,Tanto Madera,971.68,10
865,Hace 2 dias,Katana Acero,856.7,6
866,2023-10-04,Boken Entrenamiento,468.67,8
867,27/09/2023,Nodachi Elite,1040.83,3
868,01-13-2023,Boken Entrenamiento,721.29,2
869,2023-08-12,Kunai Hierro,665.09,10
870,31/03/2023,Nodachi Elite,1288.3,1
870,31/03/2023,Nodachi Elite,1288.3,1
871,01/01/2024,Tanto Madera,981.18,-1
872,29/12/2023,Tanto Madera,397.69,9
873,08-16-2023,Shuriken,735.93,1
874,Ayer,Tanto Madera,667.22,5
875,Ayer,Nodachi Elite,117.28,4
876,10/01/2023,Nodachi Elite,682.44,4
877,07-02-2023,Boken Entrenamiento,1303.5,5
877,07-02-2023,Boken Entrenamiento,1303.5,5
878,08/09/2023,Katana Acero,1391.35,4
879,2023-11-01,Katana Acero,954.01,10
880,2023-04-12,Tanto Madera,1109.61,7
881,2023-01-11,Tanto Madera,1262.66,5
882,Ayer,Nodachi Elite,483.79,1
883,16/04/2023,Nodachi Elite,323.48,9
884,Ayer,Shuriken,297.05,10
884,Ayer,Shuriken,297.05,10
885,2023-06-23,Tanto Madera,900.03,1
886,03-13-2023,Katana Acero,51.17,8
887,21/03/2023,Katana Acero,351.9,4
888,Hace 2 dias,Kunai Hierro,639.2,7
889,2023-10-11,Nodachi Elite,,5
890,15/11/2023,Nodachi Elite,1225.17,9
891,23/09/2023,Nodachi Elite,,2
892,2023-01-28,shuriken,180.6,9
893,02-04-2023,Nodachi Elite,1205.76,9
894,05-05-2023,  Boken Entrenamiento  ,226.84,6
895,11/06/2023,Tanto Madera,50.48,1
896,05-26-2023,nodachi elite,917.82,3
897,26/03/2023,Tanto Madera,231.68,5
898,Ayer,Shuriken,554.63,8
899,Ayer,Shuriken,1425.32,10
900,05/02/2023,Tanto Madera,637.15,3
901,2023-06-14,Tanto Madera,579.9,1
902,Hace 2 dias,Boken Entrenamiento,1067.85,7
903,26/07/2023,Katana Acero,1148.82,8
904,24/10/2023,Kunai Hierro,974.46,4
905,Hace 2 dias,Nodachi Elite,733.75,6
906,Ayer,Nodachi Elite,800.19,10
907,20/04/2023,Nodachi Elite,699.61,7
908,02-11-2023,Katana Acero,12.66,1
909,Ayer,Kunai Hierro,80.02,9
910,19/01/2023,Tanto Madera,705.31,6
911,10/01/2023,Tanto Madera,46.68,6
912,02/08/2023,Kunai Hierro,244.24,10
913,2023-06-24,Tanto Madera,609.18,6
914,2023-03-25,Nodachi Elite,1380.21,6
915,2023-04-09,Boken Entrenamiento,,2
916,2023-08-13,Kunai Hierro,793.69,9
917,02-27-2023,Nodachi Elite,,5
918,02-19-2023,Katana Acero,138.74,9
919,08-14-2023,Katana Acero,531.07,4
920,2023-11-19,Nodachi Elite,513.72,2
921,20/03/2023,Nodachi Elite,837.46,4
921,20/03/2023,Nodachi Elite,837.46,4
922,04/06/2023,Tanto Madera,,9
923,Ayer,Tanto Madera,1009.08,7
924,Hace 2 dias,Boken Entrenamiento,1494.9,4
925,2023-06-28,Boken Entrenamiento,382.51,6
926,31/07/2023,Nodachi Elite,,10
927,10-16-2023,Nodachi Elite,485.6,3
927,10-16-2023,Nodachi Elite,485.6,3
928,2023-03-24,Kunai Hierro,300.44,10
929,Ayer,Boken Entrenamiento,722.27,7
929,Ayer,Boken Entrenamiento,722.27,7
930,02-02-2023,nodachi elite,380.43,2
931,2023-07-21,Nodachi Elite,136.25,7
932,2023-08-12,shuriken,ERR,3
933,13/09/2023,Nodachi Elite,1370.23,9
934,Hace 2 dias,Katana Acero,657.62,7
935,Ayer,Kunai Hierro,774.84,5
936,2023-02-25,Shuriken,427.98,1
937,Hace 2 dias,Shuriken,868.15,6
938,01-26-2023,Shuriken,988.31,3
939,2023-05-27,Kunai Hierro,1135.12,9
940,2023-04-15,Shuriken,1182.34,5
941,19/06/2023,Nodachi Elite,706.2,10
942,04/02/2023,Nodachi Elite,744.49,4
943,01-13-2023,Boken Entrenamiento,319.71,10
944,2023-01-10,Boken Entrenamiento,980.08,5
945,Hace 2 dias,Shuriken,1184.13,1
946,2023-05-16,Kunai Hierro,448.89,2
947,Hace 2 dias,Kunai Hierro,1415.62,10
948,2023-01-07,Nodachi Elite,433.86,2
949,2023-08-12,Nodachi Elite,1147.8,9
950,Hace 2 dias,Kunai Hierro,251.1,10
951,16/11/2023,Katana Acero,819.35,8
952,13/12/2023,Shuriken,1206.24,9
953,10/04/2023,Katana Acero,187.62,8
954,03-06-2023,Kunai Hierro,80.27,7
955,Ayer,Nodachi Elite,1395.95,2
956,28/05/2023,Nodachi Elite,ERR,7
957,11-10-2023,Tanto Madera,ERR,3
958,2023-07-18,Kunai Hierro,779.32,7
959,Hace 2 dias,Nodachi Elite,752.17,7
960,2023-03-06,Nodachi Elite,233.56,2
961,02/08/2023,Boken Entrenamiento,784.53,3
962,03-02-2023,Nodachi Elite,107.67,4
963,13/04/2023,Kunai Hierro,175.46,6
964,2023-03-28,nodachi elite,566.36,8
964,2023-03-28,nodachi elite,566.36,8
965,Ayer,  Kunai Hierro  ,746.88,4
966,25/10/2023,Katana Acero,1000.35,4
967,31/03/2023,Nodachi Elite,978.62,8
968,2023-01-08,Nodachi Elite,908.04,9
969,02/08/2023,tanto madera,1333.16,4
970,Ayer,Kunai Hierro,1186.87,4
971,01-28-2023,  Boken Entrenamiento  ,990.76,8
972,2023-11-13,Katana Acero,1413.31,3
973,09-14-2023,Tanto Madera,ERR,2
974,06-30-2023,Kunai Hierro,58.93,8
975,2023-06-13,Tanto Madera,122.65,7
976,2023-01-22,Kunai Hierro,1174.05,1
977,Ayer,Kunai Hierro,808.11,5
978,10/02/2023,Nodachi Elite,935.04,3
979,04-16-2023,  Boken Entrenamiento  ,ERR,1
980,Hace 2 dias,Tanto Madera,945.74,7
981,2023-03-18,Nodachi Elite,705.55,5
982,11/04/2023,Shuriken,312.59,4
983,Hace 2 dias,Boken Entrenamiento,643.18,5
984,Ayer,Tanto Madera,1113.61,3
985,04/11/2023,Nodachi Elite,937.19,6
986,21/08/2023,Tanto Madera,895.36,-1
987,10-02-2023,Shuriken,1488.72,8
988,2023-08-26,Katana Acero,1201.21,10
989,02-03-2023,katana acero,90.82,-1
990,2023-12-02,Tanto Madera,1271.38,3
991,2023-06-05,Kunai Hierro,262.54,10
992,25/12/2023,  Boken Entrenamiento  ,1299.63,4
993,2023-05-23,Tanto Madera,23.17,2
994,14/09/2023,Tanto Madera,511.71,2
995,Ayer,Boken Entrenamiento,64.53,-1
996,2023-07-19,Tanto Madera,405.37,4
997,Ayer,Boken Entrenamiento,219.18,1
998,Hace 2 dias,Shuriken,169.24,6
999,09-03-2023,Nodachi Elite,143.51,4
1000,Ayer,Kunai Hierro,1125.11,5
1001,2023-09-03,  Kunai Hierro  ,184.46,2
1002,2023-02-13,Kunai Hierro,576.37,4
1003,2023-02-15,Tanto Madera,317.14,5
1004,Hace 2 dias,Shuriken,ERR,2
1005,11-09-2023,Katana Acero,964.95,3
1006,Hace 2 dias,Nodachi Elite,974.73,4
1007,2023-12-10,Kunai Hierro,158.18,7
1008,14/01/2023,Shuriken,ERR,6
1009,02-04-2023,Katana Acero,694.72,1
1010,Ayer,Kunai Hierro,785.27,5
1011,2023-09-17,Kunai Hierro,382.74,6
1012,10-18-2023,Kunai Hierro,657.38,1
1013,2023-12-03,Boken Entrenamiento,291.73,2
1014,03/11/2023,Tanto Madera,294.64,9
1015,04-06-2023,Kunai Hierro,47.81,3
1016,2023-08-29,Shuriken,ERR,3
1017,08/08/2023,Boken Entrenamiento,383.93,7
1018,11-24-2023,Nodachi Elite,1175.73,8
1019,04/04/2023,Shuriken,859.54,9
1020,Ayer,Shuriken,1342.79,4
1021,06-30-2023,Nodachi Elite,689.82,7
1022,2023-05-03,Katana Acero,395.13,7
1023,2023-09-16,Boken Entrenamiento,1023.38,8
1024,Hace 2 dias,Boken Entrenamiento,83.54,7
1025,04/07/2023,Boken Entrenamiento,480.0,8
1026,09-20-2023,Boken Entrenamiento,1335.21,4
1027,19/06/2023,Boken Entrenamiento,1266.14,8
1028,03-30-2023,Kunai Hierro,1402.88,8
1029,2023-08-25,Tanto Madera,,4
1030,2023-04-10,Katana Acero,1246.6,5
1031,2023-04-25,Boken Entrenamiento,1099.95,6
1032,2023-04-06,Kunai Hierro,493.84,5
1033,05-03-2023,Shuriken,733.85,6
1034,03-07-2023,Boken Entrenamiento,859.87,1
1034,03-07-2023,Boken Entrenamiento,859.87,1
1035,2023-03-30,Tanto Madera,212.36,7
1035,2023-03-30,Tanto Madera,212.36,7
1036,07-19-2023,Boken Entrenamiento,917.21,1
1037,2023-11-19,Shuriken,51.78,6
1038,11/11/2023,Katana Acero,795.1,8
1039,28/12/2023,Kunai Hierro,641.5,4
1040,11-30-2023,Katana Acero,398.73,1
1040,11-30-2023,Katana Acero,398.73,1
1041,17/04/2023,Tanto Madera,787.44,-1
1042,2023-09-06,Nodachi Elite,150.12,1
1043,2023-01-18,Katana Acero,1236.43,2
1044,Hace 2 dias,Boken Entrenamiento,80.53,6
1045,09/10/2023,Shuriken,1208.31,2
1046,Hace 2 dias,Kunai Hierro,574.61,5
1047,2023-06-22,  Shuriken  ,772.17,8
1048,2023-12-21,Nodachi Elite,ERR,5
1049,13/12/2023,Kunai Hierro,1489.94,8
1050,19/10/2023,Shuriken,1174.25,7
1051,Ayer,Shuriken,226.17,7
1052,2023-01-18,Boken Entrenamiento,741.81,1
1053,22/07/2023,Katana Acero,,3
1054,21/07/2023,Boken Entrenamiento,ERR,10
1055,Hace 2 dias,Tanto Madera,383.75,10
1056,19/08/2023,Tanto Madera,672.43,7
1057,2023-10-25,Kunai Hierro,236.85,7
1058,07/08/2023,Nodachi Elite,1297.69,9
1059,Ayer,Shuriken,676.94,3
1060,05-24-2023,Shuriken,,1
1061,08-15-2023,Shuriken,144.2,2
1062,11/08/2023,Shuriken,1151.49,2
1063,Ayer,  Shuriken  ,97.76,3
1064,09/05/2023,Boken Entrenamiento,253.39,7
1065,01-13-2023,Nodachi Elite,608.53,2
1066,Hace 2 dias,Katana Acero,1391.23,2
1067,2023-03-24,  Kunai Hierro  ,ERR,10
1068,2023-10-26,Boken Entrenamiento,1002.95,8
1069,11/09/2023,Boken Entrenamiento,904.86,5
1070,16/12/2023,Shuriken,1284.35,2
1071,12-06-2023,Tanto Madera,779.8,9
1072,24/06/2023,Nodachi Elite,1138.73,8
1073,03-20-2023,kunai hierro,1052.95,8
1074,Hace 2 dias,Tanto Madera,1277.06,8
1075,Hace 2 dias,Katana Acero,555.45,10
1076,Ayer,Nodachi Elite,902.88,1
1077,Hace 2 dias,Nodachi Elite,1361.14,7
1078,21/01/2023,boken entrenamiento,67.6,1
1079,08-23-2023,Kunai Hierro,1005.42,5
1080,03-04-2023,Nodachi Elite,259.9,7
1081,13/03/2023,Shuriken,607.46,6
1082,2023-05-26,nodachi elite,ERR,10
1083,2023-10-24,Katana Acero,1113.96,8
1084,07/04/2023,Shuriken,74.72,6
1085,05-08-2023,  Shuriken  ,1255.82,5
1086,2023-03-15,Boken Entrenamiento,1245.93,6
1087,04-24-2023,Kunai Hierro,76.01,7
1088,02-18-2023,Nodachi Elite,1070.75,5
1089,08-10-2023,Katana Acero,476.73,9
1090,07/02/2023,Boken Entrenamiento,1246.86,10
1091,22/12/2023,Nodachi Elite,977.88,9
1092,2023-06-13,Katana Acero,1338.41,3
1093,25/12/2023,Tanto Madera,259.13,2
1094,2023-02-09,Boken Entrenamiento,1434.59,3
1095,2023-10-09,Katana Acero,1168.26,3
1096,Ayer,Kunai Hierro,1011.36,3
1097,08-06-2023,Boken Entrenamiento,41.99,3
1098,Ayer,Tanto Madera,828.21,7
1099,Hace 2 dias,Kunai Hierro,ERR,1
1100,Hace 2 dias,Kunai Hierro,ERR,5
1101,04/06/2023,Tanto Madera,709.4,5
1102,24/07/2023,Boken Entrenamiento,1105.78,2
1103,19/11/2023,Kunai Hierro,1485.44,6
1104,Ayer,Kunai Hierro,,9
1105,14/08/2023,Nodachi Elite,1446.65,3
1106,2023-10-21,Nodachi Elite,1006.01,7
1107,2023-08-10,Nodachi Elite,283.07,8
1108,09-23-2023,Tanto Madera,767.69,7
1109,Ayer,Tanto Madera,388.51,2
1110,07/10/2023,Tanto Madera,365.76,8
1111,Hace 2 dias,Boken Entrenamiento,302.39,10
1112,07-21-2023,Shuriken,714.78,5
1113,2023-03-11,Katana Acero,376.29,6
1114,2023-05-20,Tanto Madera,254.22,3
1115,2023-06-04,Boken Entrenamiento,1415.56,3
1116,12-12-2023,Tanto Madera,882.75,1
1117,04-19-2023,Kunai Hierro,1284.18,3
1118,2023-05-09,Shuriken,844.1,5
1119,2023-05-16,Tanto Madera,1092.39,7
1120,18/01/2023,Kunai Hierro,,5
1121,16/03/2023,Nodachi Elite,1317.79,3
1122,Hace 2 dias,Nodachi Elite,512.6,9
1123,01-06-2023,Tanto Madera,973.93,8
1124,02/03/2023,Nodachi Elite,214.03,5
1125,2023-07-22,Kunai Hierro,758.55,6
1126,16/03/2023,Shuriken,655.05,2
1127,2023-10-25,Boken Entrenamiento,885.56,7
1128,18/05/2023,  Boken Entrenamiento  ,609.5,1
1129,2023-10-28,Boken Entrenamiento,236.62,5
1130,2023-02-04,Boken Entrenamiento,1498.99,1
1131,07-17-2023,Shuriken,1176.64,8
1132,17/07/2023,Nodachi Elite,649.01,7
1133,Ayer,Nodachi Elite,307.28,9
1134,Hace 2 dias,Tanto Madera,707.88,4
1135,02-24-2023,Nodachi Elite,797.5,5
1136,2023-01-24,Nodachi Elite,ERR,4
1137,22/08/2023,Kunai Hierro,1273.78,5
1138,01/08/2023,Nodachi Elite,161.07,1
1139,02-19-2023,Kunai Hierro,1436.88,4
1140,26/11/2023,Boken Entrenamiento,,3
